6,1443,2082.15,913.52,69.16,62.16,0.53,-1,-1,-1
7,1443,2080.97,915.89,70.04,62.99,0.57,-1,-1,-1
8,1443,2079.99,918.53,71.37,64.27,0.68,-1,-1,-1
9,1443,2080.84,924.36,68.91,61.94,0.53,-1,-1,-1
10,1443,2081.77,928.73,68.21,61.20,0.57,-1,-1,-1
11,1443,2080.94,930.92,70.68,63.35,0.49,-1,-1,-1
12,1443,2078.65,933.30,71.12,63.63,0.74,-1,-1,-1
13,1443,2076.64,933.36,75.01,67.35,0.73,-1,-1,-1
14,1443,2077.02,935.29,76.10,68.78,0.72,-1,-1,-1
14,1446,3506.06,1678.62,327.68,322.32,0.66,-1,-1,-1
15,1443,2077.09,939.21,76.43,69.20,0.74,-1,-1,-1
15,1446,3470.62,1635.45,335.52,328.32,0.67,-1,-1,-1
16,1443,2078.12,944.49,76.23,69.15,0.70,-1,-1,-1
16,1446,3435.33,1587.46,336.28,324.61,0.62,-1,-1,-1
17,1443,2078.77,947.92,76.61,69.77,0.73,-1,-1,-1
17,1446,3398.13,1548.99,323.18,305.67,0.45,-1,-1,-1
18,1443,2079.92,953.08,76.04,69.17,0.79,-1,-1,-1
18,1446,3347.69,1509.61,308.05,284.76,0.55,-1,-1,-1
19,1443,2080.13,957.22,77.13,69.97,0.76,-1,-1,-1
19,1446,3296.05,1470.77,297.72,269.03,0.49,-1,-1,-1
20,1443,2078.39,960.54,79.26,72.02,0.75,-1,-1,-1
20,1446,3251.79,1438.71,283.44,250.42,0.65,-1,-1,-1
21,1443,2075.88,963.30,82.47,75.07,0.69,-1,-1,-1
21,1446,3209.96,1410.95,268.82,231.81,0.60,-1,-1,-1
22,1443,2074.48,964.56,85.60,78.55,0.72,-1,-1,-1
22,1446,3169.13,1382.49,259.52,218.80,0.60,-1,-1,-1
23,1443,2079.16,975.43,79.65,72.65,0.66,-1,-1,-1
23,1446,3132.61,1356.11,248.85,204.70,0.75,-1,-1,-1
24,1443,2078.21,975.09,84.64,77.63,0.69,-1,-1,-1
24,1446,3101.56,1331.77,237.97,191.08,0.77,-1,-1,-1
25,1443,2076.62,977.92,87.46,80.82,0.75,-1,-1,-1
25,1446,3065.96,1310.65,229.87,180.17,0.83,-1,-1,-1
26,1443,2077.43,982.13,87.30,81.18,0.78,-1,-1,-1
26,1446,3031.88,1288.61,227.29,174.85,0.79,-1,-1,-1
27,1443,2076.36,985.78,88.75,82.87,0.72,-1,-1,-1
27,1446,3003.17,1267.21,215.63,162.37,0.81,-1,-1,-1
28,1443,2077.61,990.62,87.31,81.91,0.80,-1,-1,-1
28,1446,2975.75,1248.48,213.29,157.97,0.86,-1,-1,-1
29,1443,2079.94,994.78,86.52,81.15,0.72,-1,-1,-1
29,1446,2952.82,1231.46,204.20,148.30,0.85,-1,-1,-1
30,1443,2080.07,1000.10,89.10,83.59,0.73,-1,-1,-1
30,1446,2927.99,1216.37,200.74,143.94,0.84,-1,-1,-1
31,1443,2080.94,1005.79,88.75,82.90,0.64,-1,-1,-1
31,1446,2903.11,1197.99,197.38,139.37,0.83,-1,-1,-1
32,1443,2077.79,1009.59,92.20,86.16,0.80,-1,-1,-1
32,1446,2883.55,1182.75,192.88,134.85,0.82,-1,-1,-1
33,1443,2078.94,1015.17,92.37,85.93,0.64,-1,-1,-1
33,1446,2862.81,1170.53,185.84,128.48,0.83,-1,-1,-1
34,1443,2079.62,1018.42,95.74,89.17,0.76,-1,-1,-1
34,1446,2842.32,1157.11,182.91,125.42,0.81,-1,-1,-1
35,1443,2078.27,1021.99,98.02,91.70,0.77,-1,-1,-1
35,1446,2821.98,1142.24,182.41,124.58,0.78,-1,-1,-1
36,1443,2078.38,1029.25,97.75,91.13,0.71,-1,-1,-1
36,1446,2807.54,1131.26,173.36,117.47,0.83,-1,-1,-1
37,1443,2079.16,1034.07,100.72,93.47,0.76,-1,-1,-1
37,1446,2789.33,1120.93,170.44,115.05,0.80,-1,-1,-1
38,1443,2079.28,1038.61,104.27,96.75,0.75,-1,-1,-1
38,1446,2776.02,1108.48,168.39,113.39,0.73,-1,-1,-1
39,1443,2079.80,1039.92,107.69,100.95,0.78,-1,-1,-1
39,1446,2762.88,1096.59,162.24,108.98,0.80,-1,-1,-1
40,1443,2077.00,1040.35,114.65,109.09,0.73,-1,-1,-1
40,1446,2750.70,1087.04,158.21,106.05,0.78,-1,-1,-1
41,1443,2075.30,1039.64,119.05,115.32,0.62,-1,-1,-1
41,1446,2737.60,1077.78,152.59,101.80,0.77,-1,-1,-1
42,1443,2078.96,1052.07,112.01,109.02,0.61,-1,-1,-1
42,1446,2728.09,1069.47,139.99,92.61,0.75,-1,-1,-1
43,1443,2081.39,1056.97,113.90,111.24,0.63,-1,-1,-1
43,1446,2712.81,1057.50,147.74,98.33,0.79,-1,-1,-1
44,1443,2082.43,1068.24,112.23,109.96,0.78,-1,-1,-1
44,1446,2704.06,1052.48,140.93,93.32,0.75,-1,-1,-1
45,1443,2084.50,1078.52,112.79,110.45,0.84,-1,-1,-1
45,1446,2693.16,1045.85,136.21,90.17,0.78,-1,-1,-1
46,1443,2085.89,1086.92,113.68,111.06,0.75,-1,-1,-1
46,1446,2682.05,1036.10,137.39,91.32,0.75,-1,-1,-1
47,1443,2085.64,1093.63,115.59,112.89,0.80,-1,-1,-1
47,1446,2676.34,1028.71,126.29,83.43,0.75,-1,-1,-1
48,1443,2084.33,1101.75,116.97,114.42,0.83,-1,-1,-1
48,1446,2665.12,1022.81,129.76,85.82,0.74,-1,-1,-1
49,1443,2085.28,1106.19,120.03,117.86,0.82,-1,-1,-1
49,1446,2656.89,1016.06,129.16,85.75,0.75,-1,-1,-1
50,1443,2089.29,1114.02,120.91,118.72,0.81,-1,-1,-1
50,1446,2651.03,1008.04,128.61,85.57,0.75,-1,-1,-1
51,1443,2089.71,1119.00,124.11,122.53,0.81,-1,-1,-1
51,1446,2643.28,1001.85,126.63,84.83,0.69,-1,-1,-1
