2,118,1251.00,745.45,214.47,136.96,0.89,-1,-1,-1
3,118,1259.73,745.44,213.13,136.12,0.88,-1,-1,-1
3,121,1574.58,662.84,220.85,106.21,0.86,-1,-1,-1
3,122,1303.72,392.35,79.82,62.82,0.80,-1,-1,-1
3,123,517.95,746.02,137.39,153.59,0.76,-1,-1,-1
3,124,940.96,492.84,106.18,104.49,0.59,-1,-1,-1
3,125,564.45,392.66,113.83,71.47,0.72,-1,-1,-1
3,126,1979.66,691.35,39.37,84.12,0.64,-1,-1,-1
3,128,2285.21,735.26,36.82,80.45,0.72,-1,-1,-1
3,129,1904.70,794.19,47.88,97.81,0.59,-1,-1,-1
4,118,1261.35,744.31,213.88,136.68,0.88,-1,-1,-1
4,121,1559.54,656.80,211.46,101.72,0.92,-1,-1,-1
4,122,1302.82,392.29,80.73,63.55,0.78,-1,-1,-1
4,123,515.65,746.38,138.35,154.70,0.77,-1,-1,-1
4,124,947.59,497.37,103.96,102.28,0.52,-1,-1,-1
4,125,566.14,394.43,118.52,74.57,0.77,-1,-1,-1
4,126,1976.48,692.09,39.08,83.37,0.62,-1,-1,-1
4,128,2286.07,734.23,37.50,81.77,0.72,-1,-1,-1
4,129,1907.01,793.29,47.37,96.92,0.65,-1,-1,-1
4,130,1861.34,793.64,40.09,84.96,0.69,-1,-1,-1
5,118,1261.35,744.08,214.05,136.90,0.89,-1,-1,-1
5,121,1533.62,649.02,206.29,99.23,0.87,-1,-1,-1
5,122,1300.77,391.24,82.44,64.96,0.78,-1,-1,-1
5,123,514.02,746.40,137.70,153.73,0.77,-1,-1,-1
5,124,925.81,480.38,125.94,123.29,0.72,-1,-1,-1
5,125,572.48,396.76,118.34,74.60,0.80,-1,-1,-1
5,126,1972.49,692.04,39.34,83.83,0.71,-1,-1,-1
5,128,2286.78,734.07,38.13,82.99,0.76,-1,-1,-1
5,129,1910.46,793.48,46.43,95.37,0.59,-1,-1,-1
5,130,1864.50,792.40,39.61,84.08,0.61,-1,-1,-1
6,118,1261.62,744.23,212.78,136.19,0.88,-1,-1,-1
6,121,1508.85,640.08,207.71,99.97,0.87,-1,-1,-1
6,122,1300.36,391.96,81.68,64.35,0.77,-1,-1,-1
6,123,509.79,746.81,137.49,153.58,0.84,-1,-1,-1
6,124,923.01,478.25,132.44,128.80,0.71,-1,-1,-1
6,125,579.21,400.40,116.02,73.19,0.82,-1,-1,-1
6,126,1969.25,691.92,39.74,84.81,0.69,-1,-1,-1
6,128,2289.38,732.80,37.59,81.52,0.72,-1,-1,-1
6,129,1913.61,788.23,46.93,97.05,0.64,-1,-1,-1
6,130,1868.90,791.28,39.58,84.23,0.64,-1,-1,-1
7,118,1259.19,742.75,214.40,137.46,0.87,-1,-1,-1
7,121,1486.95,632.68,205.44,99.05,0.89,-1,-1,-1
7,122,1299.25,392.23,81.38,64.03,0.77,-1,-1,-1
7,123,506.57,746.42,137.68,153.68,0.86,-1,-1,-1
7,124,927.03,481.18,135.80,130.94,0.71,-1,-1,-1
7,125,583.99,405.02,114.10,71.98,0.80,-1,-1,-1
7,126,1965.70,691.51,39.25,84.04,0.66,-1,-1,-1
7,128,2291.86,732.33,36.71,79.22,0.68,-1,-1,-1
7,129,1914.99,785.95,47.24,98.41,0.58,-1,-1,-1
7,130,1873.27,788.19,40.98,87.54,0.58,-1,-1,-1
7,131,1688.98,617.15,35.08,81.41,0.70,-1,-1,-1
8,118,1257.61,741.05,216.21,139.03,0.88,-1,-1,-1
8,121,1466.35,626.23,202.15,97.61,0.90,-1,-1,-1
8,122,1298.07,391.46,82.14,64.59,0.77,-1,-1,-1
8,123,505.66,746.90,137.56,153.57,0.85,-1,-1,-1
8,124,933.79,482.58,138.71,132.36,0.71,-1,-1,-1
8,125,587.99,407.50,116.06,73.35,0.82,-1,-1,-1
8,126,1962.72,691.26,38.79,83.36,0.69,-1,-1,-1
8,128,2294.38,731.39,36.90,79.17,0.71,-1,-1,-1
8,129,1918.85,785.67,44.91,93.92,0.67,-1,-1,-1
8,130,1875.80,786.73,41.38,88.44,0.64,-1,-1,-1
8,131,1688.80,618.10,35.17,81.56,0.71,-1,-1,-1
9,118,1257.25,740.03,216.40,139.56,0.90,-1,-1,-1
9,121,1447.58,618.42,197.70,95.30,0.90,-1,-1,-1
9,122,1297.58,390.54,82.63,64.99,0.76,-1,-1,-1
9,123,503.95,746.26,137.93,153.80,0.86,-1,-1,-1
9,124,938.91,486.29,140.23,132.53,0.73,-1,-1,-1
9,125,593.22,409.96,114.97,72.72,0.83,-1,-1,-1
9,126,1960.22,692.18,38.27,82.30,0.70,-1,-1,-1
9,128,2296.64,729.57,38.72,82.85,0.78,-1,-1,-1
