2,1473,1245.69,409.08,123.71,51.29,0.89,-1,-1,-1
2,1474,1746.22,257.20,99.21,82.20,0.85,-1,-1,-1
2,1475,1558.23,671.92,96.35,89.96,0.85,-1,-1,-1
2,1476,150.79,497.76,115.90,49.18,0.85,-1,-1,-1
2,1477,1078.30,339.14,109.13,53.83,0.83,-1,-1,-1
2,1478,989.81,176.93,57.52,105.32,0.82,-1,-1,-1
2,1479,1850.57,207.37,53.43,73.43,0.81,-1,-1,-1
2,1480,1833.83,654.22,70.17,96.14,0.82,-1,-1,-1
2,1481,849.76,246.41,45.09,88.62,0.81,-1,-1,-1
2,1482,1389.68,347.95,92.38,44.32,0.81,-1,-1,-1
2,1483,1771.14,654.01,79.12,96.65,0.82,-1,-1,-1
2,1484,955.87,894.63,52.80,113.14,0.72,-1,-1,-1
2,1485,1012.25,615.96,49.08,97.17,0.83,-1,-1,-1
2,1486,1006.74,319.18,49.76,97.54,0.78,-1,-1,-1
2,1487,1696.40,659.73,90.97,97.01,0.79,-1,-1,-1
2,1488,933.44,285.64,45.53,98.00,0.78,-1,-1,-1
2,1489,788.57,408.10,52.53,94.01,0.80,-1,-1,-1
2,1490,939.28,463.12,44.65,98.47,0.73,-1,-1,-1
2,1491,324.18,493.25,108.00,52.29,0.78,-1,-1,-1
2,1492,1639.36,683.16,86.46,90.24,0.79,-1,-1,-1
2,1493,448.84,492.71,99.79,52.58,0.73,-1,-1,-1
2,1494,1003.65,473.48,48.27,90.01,0.74,-1,-1,-1
2,1495,1580.76,610.92,104.80,46.95,0.77,-1,-1,-1
2,1496,1395.34,416.00,91.89,46.43,0.73,-1,-1,-1
2,1497,1029.75,890.56,51.70,116.86,0.71,-1,-1,-1
2,1498,1250.56,341.51,48.21,27.83,0.63,-1,-1,-1
2,1499,1173.00,86.58,82.71,47.02,0.51,-1,-1,-1
3,1473,1246.50,408.81,123.04,50.99,0.88,-1,-1,-1
3,1474,1747.24,255.98,100.18,83.08,0.87,-1,-1,-1
3,1475,1558.55,670.88,97.32,90.96,0.86,-1,-1,-1
3,1476,150.08,496.19,119.03,50.58,0.84,-1,-1,-1
3,1477,1078.79,338.47,108.69,53.61,0.85,-1,-1,-1
3,1478,989.51,172.22,57.54,105.41,0.83,-1,-1,-1
3,1479,1851.36,205.59,52.64,73.43,0.81,-1,-1,-1
3,1480,1834.91,653.22,69.09,98.14,0.84,-1,-1,-1
3,1481,849.64,252.44,45.48,89.46,0.79,-1,-1,-1
3,1482,1384.77,345.49,94.16,45.14,0.83,-1,-1,-1
3,1483,1772.79,653.99,79.21,96.72,0.84,-1,-1,-1
3,1484,956.02,885.03,53.03,113.64,0.77,-1,-1,-1
3,1485,1012.14,612.30,49.52,98.00,0.84,-1,-1,-1
3,1486,1006.72,314.86,49.49,97.07,0.85,-1,-1,-1
3,1487,1695.96,659.92,91.18,97.36,0.80,-1,-1,-1
3,1488,932.50,278.08,46.49,100.09,0.76,-1,-1,-1
3,1489,788.69,413.88,53.66,96.00,0.78,-1,-1,-1
3,1490,939.50,456.49,44.56,98.15,0.77,-1,-1,-1
3,1491,322.60,492.47,109.26,52.92,0.77,-1,-1,-1
3,1492,1642.40,685.65,84.87,88.60,0.77,-1,-1,-1
3,1493,447.35,491.78,100.52,52.99,0.73,-1,-1,-1
3,1494,1004.11,469.61,48.29,90.08,0.75,-1,-1,-1
3,1495,1581.09,610.39,105.43,47.27,0.79,-1,-1,-1
3,1496,1397.04,415.54,89.79,45.34,0.78,-1,-1,-1
3,1497,1029.13,883.80,53.04,119.89,0.78,-1,-1,-1
3,1498,1248.78,340.73,49.76,28.76,0.58,-1,-1,-1
3,1499,1173.56,85.86,82.46,46.89,0.51,-1,-1,-1
4,1473,1247.63,408.37,122.38,50.68,0.87,-1,-1,-1
4,1474,1748.27,254.74,100.85,83.73,0.85,-1,-1,-1
4,1475,1559.05,669.86,98.06,91.83,0.86,-1,-1,-1
4,1476,149.93,495.37,120.47,51.31,0.82,-1,-1,-1
4,1477,1077.72,337.06,109.71,54.12,0.85,-1,-1,-1
4,1478,989.15,166.13,57.71,105.83,0.83,-1,-1,-1
4,1479,1852.93,204.91,51.07,73.60,0.78,-1,-1,-1
4,1480,1836.14,652.95,67.86,99.40,0.83,-1,-1,-1
4,1481,849.67,261.52,44.87,88.18,0.83,-1,-1,-1
4,1482,1377.98,344.16,96.29,46.16,0.82,-1,-1,-1
4,1483,1774.47,653.16,79.80,97.42,0.85,-1,-1,-1
4,1484,955.93,878.12,52.56,112.54,0.64,-1,-1,-1
4,1485,1011.88,607.70,50.47,99.89,0.84,-1,-1,-1
4,1486,1006.33,310.14,49.37,96.73,0.81,-1,-1,-1
4,1487,1695.75,658.07,93.90,100.46,0.80,-1,-1,-1
4,1488,932.36,270.61,46.21,99.53,0.76,-1,-1,-1
4,1489,789.45,423.71,52.97,94.78,0.81,-1,-1,-1
4,1490,938.94,449.09,44.46,97.58,0.78,-1,-1,-1
4,1491,321.64,491.94,109.17,52.89,0.78,-1,-1,-1
4,1492,1645.06,686.74,83.41,87.10,0.78,-1,-1,-1
4,1493,443.61,491.29,99.12,52.38,0.70,-1,-1,-1
4,1494,1002.94,466.30,49.43,92.33,0.74,-1,-1,-1
4,1495,1581.89,609.44,106.61,47.88,0.79,-1,-1,-1
4,1496,1398.80,415.12,87.96,44.34,0.83,-1,-1,-1
4,1497,1030.41,879.37,51.50,116.21,0.77,-1,-1,-1
4,1498,1246.23,339.98,50.07,28.95,0.64,-1,-1,-1
4,1499,1173.72,84.29,83.26,47.37,0.60,-1,-1,-1
5,1473,1247.40,406.80,124.42,51.52,0.86,-1,-1,-1
5,1474,1752.01,258.15,96.19,79.79,0.81,-1,-1,-1
5,1475,1559.96,668.93,99.55,93.45,0.85,-1,-1,-1
5,1476,150.87,495.68,119.05,50.82,0.82,-1,-1,-1
5,1477,1075.71,335.38,112.48,55.55,0.85,-1,-1,-1
5,1478,989.48,160.10,57.37,105.32,0.85,-1,-1,-1
5,1479,1854.73,204.71,49.27,71.93,0.76,-1,-1,-1
5,1480,1837.87,653.64,66.13,98.74,0.85,-1,-1,-1
5,1481,850.37,269.13,44.59,87.55,0.81,-1,-1,-1
5,1482,1373.23,342.88,97.17,46.60,0.83,-1,-1,-1
5,1483,1775.33,652.70,80.37,98.09,0.85,-1,-1,-1
5,1484,955.21,868.24,53.26,114.07,0.69,-1,-1,-1
5,1485,1011.67,603.83,50.85,100.62,0.83,-1,-1,-1
