1,1,43.03,298.14,27.29,52.28,0.75,-1,-1,-1
1,2,786.49,169.03,17.19,31.50,0.75,-1,-1,-1
1,3,298.23,488.50,40.97,100.84,0.74,-1,-1,-1
1,4,116.56,391.54,30.53,72.76,0.73,-1,-1,-1
1,5,566.62,664.74,42.38,86.28,0.72,-1,-1,-1
1,6,497.89,661.97,55.40,92.79,0.69,-1,-1,-1
1,7,493.33,478.48,43.33,120.36,0.68,-1,-1,-1
1,8,3.79,468.77,54.74,59.86,0.65,-1,-1,-1
1,9,373.11,253.56,17.34,41.83,0.65,-1,-1,-1
1,10,359.25,478.15,47.94,114.14,0.63,-1,-1,-1
1,11,679.61,342.72,34.12,85.50,0.62,-1,-1,-1
2,1,42.67,298.71,27.10,51.92,0.69,-1,-1,-1
2,2,786.43,168.77,17.30,31.71,0.73,-1,-1,-1
2,3,298.39,488.63,40.10,98.66,0.72,-1,-1,-1
2,4,116.47,391.76,30.39,72.44,0.75,-1,-1,-1
2,5,566.37,664.64,42.37,86.21,0.67,-1,-1,-1
2,6,497.32,661.96,55.20,92.43,0.70,-1,-1,-1
2,7,495.12,479.44,44.46,123.41,0.68,-1,-1,-1
2,8,4.27,469.41,54.31,59.42,0.68,-1,-1,-1
2,9,373.13,254.01,17.16,41.34,0.67,-1,-1,-1
2,10,358.38,478.48,47.88,114.00,0.62,-1,-1,-1
2,11,677.61,341.00,35.09,87.91,0.56,-1,-1,-1
3,1,41.55,299.02,27.27,52.21,0.62,-1,-1,-1
3,2,785.96,169.03,17.13,31.37,0.72,-1,-1,-1
3,3,299.03,488.48,39.51,97.18,0.70,-1,-1,-1
3,4,116.39,391.78,30.43,72.60,0.71,-1,-1,-1
3,5,565.61,664.27,42.75,86.86,0.64,-1,-1,-1
3,6,496.34,661.48,55.31,92.68,0.70,-1,-1,-1
3,7,492.64,479.17,43.95,121.93,0.64,-1,-1,-1
3,8,3.96,469.59,54.20,59.35,0.69,-1,-1,-1
3,9,372.56,254.22,16.84,40.57,0.61,-1,-1,-1
3,10,358.05,478.73,47.72,113.69,0.57,-1,-1,-1
3,11,675.92,341.84,34.85,87.22,0.55,-1,-1,-1
3,12,746.81,421.01,49.27,93.95,0.70,-1,-1,-1
3,13,606.39,351.08,35.59,85.17,0.59,-1,-1,-1
3,14,878.45,301.27,32.70,71.46,0.62,-1,-1,-1
4,1,40.06,299.13,27.45,52.50,0.64,-1,-1,-1
4,2,785.86,169.74,16.73,30.60,0.70,-1,-1,-1
4,3,298.42,488.46,40.61,100.01,0.70,-1,-1,-1
4,4,116.26,391.76,30.45,72.67,0.74,-1,-1,-1
4,5,564.65,664.68,42.58,86.27,0.64,-1,-1,-1
4,6,496.24,661.48,54.98,92.20,0.70,-1,-1,-1
4,7,491.61,479.12,43.60,120.87,0.63,-1,-1,-1
4,8,3.60,469.69,54.00,59.19,0.68,-1,-1,-1
4,9,372.09,253.58,17.08,41.12,0.57,-1,-1,-1
4,10,357.63,478.73,47.72,113.81,0.60,-1,-1,-1
4,11,676.26,340.72,32.74,81.74,0.48,-1,-1,-1
4,12,750.98,420.35,48.75,93.31,0.76,-1,-1,-1
4,13,605.39,351.82,35.41,84.73,0.56,-1,-1,-1
